jd, h2o, co2, dust
2455515.0129683 1.1709472573929685e-05 1.7749983164409747e-05 1.7749983164409747e-05
2455515.0240796 2.0415095254260497e-05 1.666362752750865e-05 1.666362752750865e-05
2455515.033802 1.1532951492557898e-05 1.392401985224281e-05 1.392401985224281e-05
2455515.0449132 1.9799685832078582e-05 2.0238408438493566e-05 2.0238408438493566e-05
2455515.0546344 1.550324277844282e-05 1.9768714941745462e-05 1.9768714941745462e-05
2455515.0657457 2.5837575288511964e-05 2.358076226824632e-05 2.358076226824632e-05
2455515.0754681 2.0767303582996808e-05 2.6169151028624187e-05 2.6169151028624187e-05
2455515.0865793 2.7797018040210254e-05 2.0348172015750082e-05 2.0348172015750082e-05
2455515.0962971 1.812928126337455e-05 2.5343501507210534e-05 2.5343501507210534e-05
2455515.107413 2.55238523408476e-05 2.3202132889722886e-05 2.3202132889722886e-05
2455515.1171342 2.0590754381418296e-05 2.3995257054404624e-05 2.3995257054404624e-05
2455515.1282454 2.8376085344708816e-05 2.468482034070747e-05 2.468482034070747e-05
2455515.1379678 3.025621889906598e-05 2.0775396722568185e-05 2.0775396722568185e-05
2455515.149079 2.6842729179027487e-05 2.4076324021726084e-05 2.4076324021726084e-05
2455515.1588014 2.1764441597159722e-05 2.470341163938554e-05 2.470341163938554e-05
2455515.1699127 2.0996735949642574e-05 2.560282148942628e-05 2.560282148942628e-05
2455515.1796338 1.699751255505368e-05 2.5055794867347106e-05 2.5055794867347106e-05
2455515.1907452 2.184052663748951e-05 2.5332220314143872e-05 2.5332220314143872e-05
2455515.2004676 2.3570388083115895e-05 2.2436502903408272e-05 2.2436502903408272e-05
2455515.2115789 2.3097075154515e-05 2.2050107517347653e-05 2.2050107517347653e-05
2455515.2212965 2.6502808892946258e-05 2.305878702377327e-05 2.305878702377327e-05
2455515.2324125 2.189888049309128e-05 1.990601687415247e-05 1.990601687415247e-05
2455515.2421348 2.3564571915929373e-05 2.1739497047130352e-05 2.1739497047130352e-05
2455515.2532449 2.5379671726753775e-05 2.0846166690741617e-05 2.0846166690741617e-05
2455515.2629673 3.06764054595852e-05 1.788546832163483e-05 1.788546832163483e-05
2455515.2740786 2.5611151612879934e-05 1.6407626756618217e-05 1.6407626756618217e-05
2455515.2838009 2.960568312883129e-05 1.6659471020520396e-05 1.6659471020520396e-05
2455515.2949122 2.576242228586919e-05 1.8926844099137336e-05 1.8926844099137336e-05
2455515.3046346 2.5558842845923407e-05 1.9681042900692225e-05 1.9681042900692225e-05
2455515.3157447 1.9921561735275606e-05 1.784148228509077e-05 1.784148228509077e-05
2455515.325467 1.7356114478770093e-05 1.5196272061881505e-05 1.5196272061881505e-05
2455515.3365783 1.9192106565720056e-05 1.4025962483094271e-05 1.4025962483094271e-05
2455515.3462961 1.737563815478379e-05 1.5629687204695105e-05 1.5629687204695105e-05
2455515.3608842 1.9058914829450068e-05 1.1288498688127122e-05 1.1288498688127122e-05
2455515.3706066 1.8923004966763158e-05 7.237833078091104e-06 7.237833078091104e-06
2455515.3817179 1.641925175695504e-05 1.4545903877856099e-05 1.4545903877856099e-05
2455515.3914402 1.8599098910566745e-05 1.0565900134047636e-05 1.0565900134047636e-05
2455515.4025515 1.58820683750984e-05 1.375640574342102e-05 1.375640574342102e-05
2455515.4122739 8.932663517145231e-06 1.053348254028243e-05 1.053348254028243e-05
2455515.4233839 9.64780683692312e-06 1.350547328906828e-05 1.350547328906828e-05
2455515.4331063 1.5590344138151137e-05 8.210303440736687e-06 8.210303440736687e-06
2455515.4442176 8.050359390095653e-06 5.191311843363083e-06 5.191311843363083e-06
2455515.45394 1.968665436986213e-05 1.046533536944062e-05 1.046533536944062e-05
2455515.4650512 1.1384459516142124e-05 5.782012591216414e-06 5.782012591216414e-06
2455515.4747689 1.6645997591481726e-05 8.1386613491175e-06 8.1386613491175e-06
2455515.4858837 1.9237456601704308e-05 9.90882594300864e-06 9.90882594300864e-06
2455515.495606 1.9652199640615394e-05 6.058404231789457e-06 6.058404231789457e-06
2455515.5067173 4.880073479461277e-06 5.858985503162556e-06 5.858985503162556e-06
2455515.5164397 1.7834450199495646e-05 3.91053783994154e-06 3.91053783994154e-06
2455515.527551 1.8283537866247622e-05 4.5578290734548005e-06 4.5578290734548005e-06
2455515.5372733 1.6395237348204978e-05 5.92342198085966e-06 5.92342198085966e-06
2455515.5483846 1.1794046239338402e-05 3.2835552068270876e-06 3.2835552068270876e-06
2455515.5581058 8.505512570233418e-06 5.665014965424981e-06 5.665014965424981e-06
2455515.5692171 8.258073562724462e-06 1.1157636441647678e-05 1.1157636441647678e-05
2455515.5789394 5.853699109975278e-06 5.080067093098266e-06 5.080067093098266e-06
2455515.5900507 6.7038655186759305e-06 7.950712550958292e-06 7.950712550958292e-06
2455515.5997684 6.374904613502783e-06 8.841382166254936e-06 8.841382166254936e-06
2455515.6108843 1.641068920128228e-05 3.331868514038615e-06 3.331868514038615e-06
2455515.6206057 1.1414925904503868e-05 3.393283611911773e-06 3.393283611911773e-06
2455515.631717 1.1604668287075182e-05 4.505701648314812e-06 4.505701648314812e-06
2455515.6414393 1.2517722306858894e-05 2.41800182689143e-06 2.41800182689143e-06
2455515.6525505 5.590748552096927e-06 4.805612557121566e-07 4.805612557121566e-07
2455515.6622729 1.175647716746165e-05 2.1376234208012283e-06 2.1376234208012283e-06
2455515.6733841 9.56764236241225e-06 7.501451614065477e-06 7.501451614065477e-06
2455515.6831053 1.5401215091325434e-05 7.108473090496882e-06 7.108473090496882e-06
2455515.6942166 3.844338369777903e-06 6.402684799419747e-06 6.402684799419747e-06
2455515.703939 1.081169729765497e-05 3.776527554135002e-06 3.776527554135002e-06
2455515.7150502 9.946346069407187e-07 2.1213741198687966e-06 2.1213741198687966e-06
2455515.7247679 4.077332058605334e-06 4.19198526383031e-06 4.19198526383031e-06
2455515.7358839 4.922909884832543e-06 1.5842917590383936e-06 1.5842917590383936e-06
2455515.7456051 1.858672261302418e-05 4.4228394486916145e-06 4.4228394486916145e-06
2455515.7567163 9.50080156949845e-06 1.281304132456789e-05 1.281304132456789e-05
2455515.7664387 7.592954978223316e-06 9.21782976276873e-06 9.21782976276873e-06
2455515.7775499 7.95476261561223e-06 8.866862307891917e-06 8.866862307891917e-06
2455515.7872723 1.2326945062310439e-05 4.705456670574271e-06 4.705456670574271e-06
2455515.7983836 7.851740926791768e-07 4.115602363693624e-06 4.115602363693624e-06
2455515.8081048 5.017012135556854e-06 3.617178572431497e-06 3.617178572431497e-06
2455515.8192161 1.0948536634369827e-05 1.0069435063079395e-05 1.0069435063079395e-05
2455515.8289384 1.4703259682712643e-05 6.720923278385543e-06 6.720923278385543e-06
2455515.8400497 8.453888707997318e-06 1.6012017785027037e-05 1.6012017785027037e-05
2455515.8497674 1.4807820091892015e-05 1.0793484371933625e-05 1.0793484371933625e-05
2455515.8608833 9.32853504963802e-06 1.3045175635116388e-05 1.3045175635116388e-05
2455515.8706057 1.4825679227951984e-05 1.2071040280813571e-05 1.2071040280813571e-05
2455515.8817158 1.3900621917794121e-05 8.326430397943137e-06 8.326430397943137e-06
2455515.8914382 8.003799632015174e-06 1.0448831355557142e-05 1.0448831355557142e-05
2455515.9025495 1.3326009366739867e-05 1.0922285932077228e-05 1.0922285932077228e-05
2455515.9122719 1.685490770899284e-05 1.5263978909578793e-05 1.5263978909578793e-05
2455515.9233831 2.4237062115236577e-05 1.878334340754402e-05 1.878334340754402e-05
2455515.9331055 1.671303102031453e-05 1.3682000856123e-05 1.3682000856123e-05
2455515.9442156 1.204602603436465e-05 1.8812226926867643e-05 1.8812226926867643e-05
2455515.9539379 1.5004822168609785e-05 1.4066756778697282e-05 1.4066756778697282e-05
2455515.9650492 1.683210194690235e-05 1.835063125783198e-05 1.835063125783198e-05
2455515.974767 1.647663073968882e-05 1.7485223553007316e-05 1.7485223553007316e-05
2455515.9893562 0.0 -7.283690184737453e-06 -7.283690184737453e-06
2455515.9990786 0.0 4.4458779039072414e-07 4.4458779039072414e-07
2455516.0101899 0.0 7.412274020512343e-06 7.412274020512343e-06
2455516.0199122 0.0 -7.900787763659379e-06 -7.900787763659379e-06
2455516.0310235 2.4131147269914765e-05 2.2820949405988903e-05 2.2820949405988903e-05
2455516.0407459 2.0381653655462223e-05 2.1177059935436365e-05 2.1177059935436365e-05
2455516.0518561 1.6599586777165612e-05 1.6349312357574812e-05 1.6349312357574812e-05
2455516.0615783 1.3828783051446375e-05 2.359045187940208e-05 2.359045187940208e-05
2455516.0726896 2.0374652710664775e-05 2.0754728595408454e-05 2.0754728595408454e-05
2455516.0824121 1.3325588002459691e-05 2.1935076525604222e-05 2.1935076525604222e-05
2455516.0935232 1.7327955237909984e-05 1.8198614914129938e-05 1.8198614914129938e-05
2455516.103241 2.679049135382757e-05 1.3284147524477797e-05 1.3284147524477797e-05
2455516.1143558 2.026797799455027e-05 1.4842515107088453e-05 1.4842515107088453e-05
2455516.1240781 2.10987354664666e-05 1.7513078060894584e-05 1.7513078060894584e-05
2455516.1351894 1.5963620937203967e-05 1.4588511227515717e-05 1.4588511227515717e-05
2455516.1449118 1.5011432289840176e-05 1.3801847502791874e-05 1.3801847502791874e-05
2455516.156023 8.670457169824887e-06 1.0577792782202816e-05 1.0577792782202816e-05
2455516.1657454 1.1280255679495066e-05 1.2808262087380364e-05 1.2808262087380364e-05
2455516.1768567 1.2682760762967935e-05 8.630878775761637e-06 8.630878775761637e-06
2455516.1865779 1.9488699076300514e-05 1.2224502273068318e-05 1.2224502273068318e-05
2455516.1976891 1.8698733897530464e-05 8.120081198797176e-06 8.120081198797176e-06
2455516.2074115 2.3046174639233077e-05 4.4267372992141776e-06 4.4267372992141776e-06
2455516.2185228 1.2433705660717706e-05 5.274146529468528e-06 5.274146529468528e-06
2455516.2282406 1.2938233543111469e-05 8.638587811575659e-06 8.638587811575659e-06
2455516.2393564 1.764482017587434e-05 9.200205528611212e-06 9.200205528611212e-06
2455516.2490776 7.794558232298249e-06 5.667141234919484e-06 5.667141234919484e-06
2455516.2601888 1.923743559045798e-05 6.8705042386733175e-06 6.8705042386733175e-06
2455516.2699112 1.268973064551684e-05 6.218221064096528e-06 6.218221064096528e-06
2455516.2810225 3.236279504575569e-06 7.025147656401662e-06 7.025147656401662e-06
2455516.2907449 1.4970761841945783e-05 9.458611078784435e-06 9.458611078784435e-06
2455516.3018561 6.8593582028666e-06 5.294873983515171e-06 5.294873983515171e-06
2455516.3115774 1.3350229482787942e-05 9.017676452351716e-06 9.017676452351716e-06
2455516.3226886 1.1890678233502112e-05 6.050184118511618e-06 6.050184118511618e-06
2455516.332411 9.40344589216435e-06 1.2852159098268871e-06 1.2852159098268871e-06
2455516.3435222 5.839810549701695e-06 1.734997545591893e-06 1.734997545591893e-06
2455516.35324 1.5139246826328299e-05 6.227335335291271e-06 6.227335335291271e-06
2455516.3643558 1.0940159015888224e-05 3.2858027951830955e-06 3.2858027951830955e-06
2455516.3740771 1.4739860331077522e-05 5.125546293175619e-06 5.125546293175619e-06
2455516.3851885 4.938684057901415e-06 1.7633924055807662e-06 1.7633924055807662e-06
2455516.3949108 3.938704224224357e-06 4.056893362047939e-06 4.056893362047939e-06
2455516.4060219 4.99179989000162e-06 2.756953364268667e-06 2.756953364268667e-06
2455516.4157443 9.887246466453773e-06 6.720946835494837e-06 6.720946835494837e-06
2455516.4268557 6.0912477781831324e-06 -1.7067873857545693e-06 -1.7067873857545693e-06
2455516.4365769 1.0278517198224334e-05 2.1036137196161525e-06 2.1036137196161525e-06
2455516.4476881 9.101551927415448e-06 4.504462235906616e-06 4.504462235906616e-06
2455516.4574105 1.6761206492028962e-05 1.0448402272791025e-05 1.0448402272791025e-05
2455516.4685218 3.127666999241388e-06 5.864822185623096e-06 5.864822185623096e-06
2455516.4782394 3.928889970718181e-06 5.400552624027716e-06 5.400552624027716e-06
2455516.4893554 2.0444937024195143e-05 4.284288783772197e-06 4.284288783772197e-06
2455516.4990777 2.178466489574748e-05 7.3220076391998886e-06 7.3220076391998886e-06
2455516.5101878 1.4412807054692195e-05 1.249576690937059e-05 1.249576690937059e-05
2455516.5199102 9.127864311940125e-06 9.494694728460836e-06 9.494694728460836e-06
2455516.5310215 9.443520741400898e-06 7.460036675129653e-06 7.460036675129653e-06
2455516.5407438 1.8580140871120414e-05 3.975625259673623e-06 3.975625259673623e-06
2455516.5518551 1.518763615970654e-05 9.82300849448268e-06 9.82300849448268e-06
2455516.5615774 1.703120351857888e-05 1.3136070089289896e-05 1.3136070089289896e-05
2455516.5726875 1.660509379790481e-05 1.0286585023351648e-05 1.0286585023351648e-05
2455516.5824099 1.2504551497103289e-05 1.5128338562932917e-05 1.5128338562932917e-05
2455516.5935212 1.953063863009688e-05 1.2388482820101166e-05 1.2388482820101166e-05
2455516.603239 1.142790411692622e-05 9.831142904003819e-06 9.831142904003819e-06
2455516.6178271 1.5663449378557602e-05 1.1242125908846592e-05 1.1242125908846592e-05
2455516.6275494 1.4846516682619132e-05 1.3379794918537751e-05 1.3379794918537751e-05
2455516.6386607 9.364829839480513e-06 1.9054414707244098e-05 1.9054414707244098e-05
2455516.648383 1.1212382215413056e-05 1.5246464767479144e-05 1.5246464767479144e-05
2455516.6594943 2.0913167081418658e-05 1.4786213582493565e-05 1.4786213582493565e-05
2455516.6692167 6.460804751927668e-06 1.2690956784968032e-05 1.2690956784968032e-05
2455516.6803268 0.0 -5.562439282127622e-06 -5.562439282127622e-06
2455516.6900491 2.1945254046423174e-05 1.9689562901199604e-05 1.9689562901199604e-05
2455516.7011605 2.06968011215294e-05 8.779018338313139e-06 8.779018338313139e-06
2455516.7108827 1.4413809476495917e-05 1.0764789142591074e-05 1.0764789142591074e-05
2455516.721994 1.388154182619357e-05 6.15146131887988e-06 6.15146131887988e-06
2455516.7317118 1.3616893201045888e-05 1.1619636111481706e-05 1.1619636111481706e-05
2455516.7428266 1.0700703905335728e-05 1.0533217871011633e-05 1.0533217871011633e-05
2455516.7525488 1.8495281540566934e-05 1.2721959775534678e-05 1.2721959775534678e-05
2455516.7636602 1.5721741478481252e-05 1.1424325235948375e-05 1.1424325235948375e-05
2455516.7733826 1.7419429161358584e-05 1.2220356183565366e-05 1.2220356183565366e-05
2455516.7844937 1.1332055630049928e-05 1.4326885607833288e-05 1.4326885607833288e-05
2455516.7942162 1.4971393184608398e-05 1.602411414923993e-05 1.602411414923993e-05
2455516.8053275 1.456688577813412e-05 9.785682939688024e-06 9.785682939688024e-06
2455516.8150486 1.5823467834989997e-05 1.6059169864710822e-05 1.6059169864710822e-05
2455516.8261599 1.4617944416400267e-05 1.0649827237230759e-05 1.0649827237230759e-05
2455516.8358823 7.957569585416788e-06 1.1710154568847797e-05 1.1710154568847797e-05
2455516.8469935 9.80628004482437e-06 1.3621524228232249e-05 1.3621524228232249e-05
2455516.8567112 1.0894060595436732e-05 1.5253829570887547e-05 1.5253829570887547e-05
2455516.8678271 1.1291242958167239e-05 8.545427965776936e-06 8.545427965776936e-06
2455516.8775484 2.0870433621380856e-05 1.0607042489043392e-05 1.0607042489043392e-05
2455516.8886596 8.23773786108667e-06 1.1779722190088307e-05 1.1779722190088307e-05
2455516.898382 2.0725084038445903e-05 1.1074837675711535e-05 1.1074837675711535e-05
2455516.9094933 1.799039992788138e-05 1.3081393026986542e-05 1.3081393026986542e-05
2455516.9192156 8.594657494980369e-06 1.3802638193109336e-05 1.3802638193109336e-05
2455516.9303268 1.3753638512261304e-05 1.0052821506241791e-05 1.0052821506241791e-05
2455516.9400481 1.4092703158927836e-05 1.5930216516077313e-05 1.5930216516077313e-05
2455516.9511594 1.7502660801585545e-05 4.303715236048405e-06 4.303715236048405e-06
2455516.9608817 7.3629461532734335e-06 6.944736034993861e-06 6.944736034993861e-06
2455516.971993 6.707525442415425e-06 1.2974513979987275e-05 1.2974513979987275e-05
2455516.9817108 2.2578825340889738e-05 1.0948056145824141e-05 1.0948056145824141e-05
2455516.9928266 2.3126878383272627e-05 6.923848147195876e-06 6.923848147195876e-06
2455517.0025478 1.8228567622913972e-05 7.471471175988083e-06 7.471471175988083e-06
2455517.0136591 9.361519927069872e-06 6.40978878274936e-06 6.40978878274936e-06
2455517.0233814 2.3631383244016245e-05 1.1036913642154964e-05 1.1036913642154964e-05
2455517.0344927 7.832581855014503e-06 4.687846688925132e-06 4.687846688925132e-06
2455517.0442151 1.2332288036804828e-05 4.410702235257798e-06 4.410702235257798e-06
2455517.0553264 5.707202405352835e-06 8.72033006307801e-06 8.72033006307801e-06
2455517.0650475 -1.506040845943479e-07 3.754843192958374e-06 3.754843192958374e-06
2455517.0761588 1.269365493695439e-05 7.439702543740548e-06 7.439702543740548e-06
2455517.0858813 1.2805422002436939e-05 5.9477456871301585e-06 5.9477456871301585e-06
2455517.0969924 9.669929688929699e-06 7.324162320924937e-06 7.324162320924937e-06
2455517.1067101 1.048883450515059e-05 4.2205731049947594e-06 4.2205731049947594e-06
2455517.1178261 1.5154465797629811e-05 3.942053903496452e-06 3.942053903496452e-06
2455517.1275484 5.370214466961909e-06 5.534290667478434e-06 5.534290667478434e-06
2455517.1386585 1.1210849648395232e-05 4.958932703731134e-06 4.958932703731134e-06
2455517.1483809 1.6346230964375964e-05 5.941745863942948e-06 5.941745863942948e-06
2455517.1594922 1.294162541137726e-05 4.2849532351458704e-06 4.2849532351458704e-06
2455517.1692145 1.1560141952345506e-05 7.089755092020235e-06 7.089755092020235e-06
2455517.1803258 1.145735980199321e-05 7.352677485327223e-06 7.352677485327223e-06
2455517.1900482 4.993982699554679e-06 5.387853454036831e-06 5.387853454036831e-06
2455517.2011582 7.459410226397375e-06 6.036539137439052e-06 6.036539137439052e-06
2455517.2108806 1.103767934632168e-05 9.377428769712938e-06 9.377428769712938e-06
2455517.221992 1.277146770697373e-05 1.9058461320037448e-06 1.9058461320037448e-06
2455517.2317096 4.442573590607697e-06 7.557696166048143e-06 7.557696166048143e-06
2455517.2486046 0.0 -4.1943303888412997e-07 -4.1943303888412997e-07
2455517.2694383 0.0 6.677764801168864e-06 6.677764801168864e-06
2455517.290272 0.0 -3.916749458743083e-07 -3.916749458743083e-07
2455517.3111055 0.0 5.57605020599633e-06 5.57605020599633e-06
2455517.3319381 0.0 2.99577974103659e-06 2.99577974103659e-06
2455517.3527718 0.0 4.9044265905124694e-06 4.9044265905124694e-06
2455517.3736053 0.0 9.937658558969956e-07 9.937658558969956e-07
2455517.3944378 0.0 6.384747170604123e-06 6.384747170604123e-06
2455517.4152714 0.0 9.977113416005425e-06 9.977113416005425e-06
2455517.4361051 0.0 -6.899020219615446e-07 -6.899020219615446e-07
2455517.4569375 0.0 -5.296197696147511e-07 -5.296197696147511e-07
2455517.4777711 0.0 -1.093307178793973e-06 -1.093307178793973e-06
2455517.4986048 0.0 8.342084445680104e-06 8.342084445680104e-06
2455517.5194372 1.9424342194662748e-05 1.6549792558101695e-05 1.6549792558101695e-05
2455517.5402709 2.9822687474763765e-05 1.548098143391058e-05 1.548098143391058e-05
2455517.5611045 2.9807658003426575e-05 1.4752077176411717e-05 1.4752077176411717e-05
2455517.5819369 2.5985157920717416e-05 1.4389613856337973e-05 1.4389613856337973e-05
2455517.6027707 2.228265939708703e-05 1.3503890068816842e-05 1.3503890068816842e-05
2455517.6236042 1.3656754274420388e-05 1.4547760532476312e-05 1.4547760532476312e-05
2455517.6444367 2.1566883891203952e-05 1.1290124252857884e-05 1.1290124252857884e-05
2455517.6652704 1.9603977847882658e-05 1.03705708052101e-05 1.03705708052101e-05
2455517.686104 1.4457617209670572e-05 7.970308749533296e-06 7.970308749533296e-06
2455517.7069365 1.252039584756828e-05 8.807169474315758e-06 8.807169474315758e-06
2455517.7277701 2.4817631556310497e-05 8.746280211445214e-06 8.746280211445214e-06
2455517.7486037 2.2855035890684053e-06 6.712123947722619e-06 6.712123947722619e-06
2455517.7694363 1.4939210487043126e-05 4.976753725232795e-06 4.976753725232795e-06
2455517.7902699 1.4227889820150002e-05 4.58022696986421e-06 4.58022696986421e-06
2455517.8111036 1.5116567005063463e-05 -1.7067932769024756e-07 -1.7067932769024756e-07
2455517.831936 7.010681333345957e-06 5.176074571017481e-06 5.176074571017481e-06
2455517.8527696 1.1549948772536085e-05 4.802039921559093e-06 4.802039921559093e-06
2455517.8770756 0.0 5.620908792324438e-06 5.620908792324438e-06
2455517.8979092 1.7741667358757027e-05 8.959422119198611e-06 8.959422119198611e-06
2455517.9187428 1.1477204798324618e-05 3.5390693940417217e-06 3.5390693940417217e-06
2455517.9395765 1.100931470822475e-05 -8.003260100144962e-07 -8.003260100144962e-07
2455517.960409 9.708403150478088e-06 5.7756295385358614e-06 5.7756295385358614e-06
2455517.9812426 1.2852011140267972e-05 4.105632247719968e-06 4.105632247719968e-06
2455518.0020762 8.443072281853887e-06 6.363607467200894e-06 6.363607467200894e-06
2455518.0229087 1.0972936161567494e-05 7.029299586603318e-06 7.029299586603318e-06
2455518.0437424 1.0970896603833157e-05 3.6351801289564737e-06 3.6351801289564737e-06
2455518.064576 1.990877336902406e-05 4.157068042471211e-06 4.157068042471211e-06
2455518.0854085 8.732071665359245e-06 5.812976262898228e-06 5.812976262898228e-06
2455518.1062421 9.238952034028173e-06 3.7542488335469618e-06 3.7542488335469618e-06
2455518.1270757 1.4490842476016265e-05 3.2409359996218166e-06 3.2409359996218166e-06
2455518.1479083 1.209077150845922e-05 8.27033622485604e-06 8.27033622485604e-06
2455518.1687419 1.0759761819975303e-05 4.6899944161943204e-06 4.6899944161943204e-06
2455518.1895755 1.534080272309954e-05 1.26508174713223e-05 1.26508174713223e-05
2455518.210408 1.2489243960627001e-05 1.457658831067169e-05 1.457658831067169e-05
2455518.2312416 2.570465322315852e-05 1.3093546048460573e-05 1.3093546048460573e-05
2455518.2520753 2.3602862617396915e-05 2.0733174256184775e-05 2.0733174256184775e-05
2455518.2729077 2.093706969469068e-05 1.86326085939251e-05 1.86326085939251e-05
2455518.2937413 9.488159565059658e-06 1.7907034232014575e-05 1.7907034232014575e-05
2455518.3145749 1.305644326314813e-05 1.8068000501582774e-05 1.8068000501582774e-05
2455518.3354073 2.133117951863408e-05 2.4497779813216208e-05 2.4497779813216208e-05
2455518.3562408 1.7206304494634386e-05 1.520249217576413e-05 1.520249217576413e-05
2455518.3770745 1.4828048446120482e-05 2.256589781770391e-05 2.256589781770391e-05
2455518.3979069 2.192783708021433e-05 1.7361932906405008e-05 1.7361932906405008e-05
2455518.4187406 1.6822986820191625e-05 1.5047311898222375e-05 1.5047311898222375e-05
2455518.4395742 6.6716592314117555e-06 1.443803520837866e-05 1.443803520837866e-05
2455518.4604066 8.410911380462363e-06 9.645719981776053e-06 9.645719981776053e-06
2455518.4812404 9.774974422664005e-06 1.2083302330056934e-05 1.2083302330056934e-05
