jd, h2o, co2
2455515.1282454 0.0007443942080426102 0.0009670019881255817
2455515.1379678 0.0008865449134631437 0.0008829286973367961
2455515.149079 0.0007020564399954516 0.0008196183337735334
2455515.1588014 0.000823550546620891 0.0006926439093954368
2455515.1699127 0.0008456904425658654 0.000766952642225111
2455515.1796338 0.0006513575678953614 0.0008390775321928544
2455515.1907452 0.0005623277505433934 0.0009681275234462171
2455515.2004676 0.0008049514846527989 0.0007383968398665482
2455515.2115789 0.0009233526641193414 0.000703738507172941
2455515.2212965 0.0010503434945391382 0.000795412214646079
2455515.2324125 0.0008410962266430538 0.000692487608134351
2455515.2421348 0.0006636602254442592 0.0008067926542706042
2455515.2532449 0.0009387862309394023 0.0007737798813124367
2455515.2629673 0.0006469624924024049 0.0007453273073205663
2455515.2740786 0.0006546325728014981 0.0007234084210365028
2455515.2838009 0.0010620632394268133 0.0006873310319568191
2455515.2949122 0.0007378754883537954 0.0007350672796051925
2455515.3046346 0.0008020567698625884 0.0006232686906660021
2455515.3157447 0.0007176109938660788 0.0006001106969525404
2455515.325467 0.0005244820143248245 0.0006927098007897572
2455515.3365783 0.0004020395100732964 0.0005750266728218381
2455515.3462961 0.00040753744715017905 0.0005198764550396291
2455515.3608842 0.00028666964754989373 0.0004955261755900554
2455515.3706066 0.0003724101911063942 0.0003588001733999981
2455515.3817179 0.0004737746950725122 0.00045995439698316313
2455515.3914402 0.0005610418753234773 0.0003998633043661032
2455515.4025515 0.0005733630527447681 0.00039443666088161117
2455515.4122739 0.00023146808606140846 0.0004150489888371439
2455515.4233839 0.0002437621771031372 0.00042600942953593664
2455515.4331063 0.00041643093635194614 0.0003375238689012354
2455515.4442176 0.0004191262782949217 0.00019255470983883338
2455515.45394 0.0006491894557735663 0.000363806888953615
2455515.4650512 0.0003031725006577576 0.0002455251939670177
2455515.4747689 0.00041444004479461753 0.00036532113512141655
2455515.4858837 0.0007306908183351118 0.00028346512412049914
2455515.495606 0.00048079034536143453 0.00019357747727415786
2455515.5067173 -0.0007476551595466468 0.00030122650628206155
2455515.5164397 0.0003628630777042904 0.00023135260366682594
2455515.527551 0.00039101037662642326 0.00016181479232457453
2455515.5372733 0.00030308903999706483 0.0002398006289596793
2455515.5483846 0.00019949641701129048 0.00013582260390357256
2455515.5581058 0.00020836220625400733 0.0001668764291881476
2455515.5692171 0.00036448240283082817 0.00026468172968876493
2455515.5789394 0.0004761941265859069 0.00016322715248417744
2455515.5900507 0.00033653776104488584 0.000270937044706961
2455515.5997684 -0.00036553523391491695 0.00027437914076373026
2455515.6108843 0.0004742860950093102 0.00016285330767989794
2455515.6206057 0.0002496539790456525 0.00019827008108010689
2455515.631717 0.00033578102316388233 0.00022706819186686856
2455515.6414393 0.00030877516854985605 0.00016327611732333146
2455515.6525505 0.00023395818197801673 0.00015123275843173246
2455515.6622729 0.00038740266202419026 0.00010634335689462355
2455515.6733841 0.0003526114018427815 0.0002769068064157491
2455515.6831053 0.00018295386045449262 0.0001884296589257172
2455515.6942166 0.0001325526774299916 0.0002621693935882977
2455515.703939 0.0002970202250833769 0.00018812674121394577
2455515.7150502 8.697820866467219e-05 0.00022778660923889377
2455515.7247679 0.00014534451143588818 0.00024013541816163557
2455515.7358839 0.0003350083342718468 0.00013294050888904048
2455515.7456051 0.0004558263590359737 0.000290952305530173
2455515.7567163 9.75814152281612e-05 0.00039980092286797346
2455515.7664387 7.75873574541195e-05 0.00034871817054001254
2455515.7775499 -0.00010452288300063812 0.00026873491219057223
2455515.7872723 0.00035136807157871346 0.0002929171408403209
2455515.7983836 -2.8656634847803746e-05 0.00023128886996378833
2455515.8081048 0.00025836080845307923 0.0002470407620618736
2455515.8192161 0.0003854849560994628 0.00044919904500808017
2455515.8289384 0.0002558590329297525 0.0003507222158412499
2455515.8400497 0.00017433376353086116 0.0005283430676876824
2455515.8497674 0.0004087060662138626 0.00045765223871413886
2455515.8608833 0.00031847016623978735 0.0004128323774286611
2455515.8706057 0.0005262193670901622 0.0002681827490106674
2455515.8817158 0.000479093072579068 0.0004371284466771752
2455515.8914382 0.0002173130280725638 0.0004658506828337157
2455515.9025495 0.00039501889449970794 0.0005642843571958213
2455515.9122719 0.000574053895112772 0.0006524920212401084
2455515.9233831 0.0005158642339634212 0.0005630079132111478
2455515.9331055 0.00038806330219487667 0.0005761427777766397
2455515.9442156 0.00039931112986993253 0.0006819711117270734
2455515.9539379 0.0005926732165234013 0.000689503278427689
2455515.9650492 0.0005275487877856299 0.0006691510735222467
2455515.974767 0.0005719423409085432 0.0008171851346178165
2455515.9893562 0.0 0.0
2455515.9990786 0.0 0.0
2455516.0101899 0.0 0.0
2455516.0199122 0.0 0.0
2455516.0310235 0.000793692674251339 0.0007476840486239517
2455516.0407459 0.000677098038326918 0.0008311734755952454
2455516.0518561 0.00032520174012202444 0.0008068641175632953
2455516.0615783 0.0003530112755829779 0.0008189470620915245
2455516.0726896 0.0006782934736625813 0.0007148908939804255
2455516.0824121 0.0005070469449144131 0.0007705469811472768
2455516.0935232 0.0006293934047396015 0.0007697699600092021
2455516.103241 0.000750250542762352 0.0005352386985714018
2455516.1143558 0.0007454972275552166 0.0005067775474842771
2455516.1240781 0.0005719176066498169 0.0004814647736749806
2455516.1351894 0.0005261577459165654 0.0005462433201818633
2455516.1449118 0.0005565906264119773 0.0005024267803489229
2455516.156023 0.0002506767679235705 0.00045918541070401434
2455516.1657454 0.000487870516735474 0.000532066792958445
2455516.1768567 0.0003688885131090526 0.00036098810418816213
2455516.1865779 0.00048270265639318894 0.00036027964322575047
2455516.1976891 0.0007078165205025008 0.0003740653057608406
2455516.2074115 0.0006369232352033621 0.00020668458609284854
2455516.2185228 0.00047247188477678073 0.00024134003078907272
2455516.2282406 0.00046663729834418795 0.00017605064646921802
2455516.2393564 0.0006168215298314319 0.00017714415207596473
2455516.2490776 0.00023215592567320714 0.00027851137903435973
2455516.2601888 4.657350518204045e-05 0.00013493966564994105
2455516.2699112 0.0003820529825627223 0.00021242030177569192
2455516.2810225 0.000216009215902521 0.00021409764864779976
2455516.2907449 0.0004015041226610246 0.00010343531029111449
2455516.3018561 0.0001026636077370191 0.00020978025450413046
2455516.3115774 0.00044853266267367653 0.00016607751326788277
2455516.3226886 0.0002806768319061808 0.0002662920347455028
2455516.332411 0.0003426957820133612 0.00010563070215664414
2455516.3435222 0.0002611677227544278 6.530066667844421e-05
2455516.35324 0.0006581988974910159 5.5144509423439724e-05
2455516.3643558 0.0005088429957564009 0.00019557460126356713
2455516.3740771 0.0004494071051023541 0.00016551097904565502
2455516.3851885 0.00025967690780206244 6.20259733798295e-05
2455516.3949108 -7.538582469173463e-05 0.00018227241136576142
2455516.4060219 0.00035553230104759553 8.375754378314126e-05
2455516.4157443 0.00026561355234324015 0.00015702156960533477
2455516.4268557 0.00019456976635550983 8.292794265226423e-05
2455516.4365769 0.0004147068987377858 6.262503036214755e-05
2455516.4476881 0.0003550808742092413 0.00021385693851230314
2455516.4574105 0.00018578472277545134 0.00029325126745475833
2455516.4685218 0.00011963727839062214 0.00018552025093000876
2455516.4782394 0.00010754710272243801 0.000317444667376837
2455516.4893554 0.00044551460239706413 0.00025921832834701323
2455516.4990777 0.0005944042889920497 0.00028958998288534184
2455516.5101878 0.0003668825112185427 0.00027097915795611506
2455516.5199102 0.00018351258181869618 0.00018186937893196936
2455516.5310215 0.00031921217027614977 0.00021122751321409492
2455516.5407438 0.000311361446343501 0.0002069802636368995
2455516.5518551 0.0002816147173442202 0.00031790421257315107
2455516.5615774 0.00021602710917833102 0.00046884696649543764
2455516.5726875 0.0001438315550929109 0.0003370803136403272
2455516.5824099 0.0002562419788632206 0.0004901916957183862
2455516.5935212 0.00039796332281315266 0.0003939998720151102
2455516.603239 0.00031235909403989985 0.00045358960080696387
2455516.6178271 0.0011766012146575825 0.0003510432229055571
2455516.6275494 0.0005306906620086614 0.000398880412970329
2455516.6386607 0.0003795820735580771 0.0005650770523636811
2455516.648383 0.0002701374966897676 0.0004465285381596364
2455516.6594943 0.000510653925132848 0.0005366178976400918
2455516.6692167 0.0002862360920932206 0.0004360236322448662
2455516.6803268 0.0 0.0
2455516.6900491 0.00048807192306945694 0.0005758698172121607
2455516.7011605 0.0006893503350451024 0.00033598895924637825
2455516.7108827 0.0003832635209351989 0.0003075976288992566
2455516.721994 0.00023722151439512136 0.0004050085576290773
2455516.7317118 0.00034950178454678664 0.000360037584164241
2455516.7428266 0.0006325161731744817 0.0004892194287687408
2455516.7525488 0.00029730670764039046 0.0004822878294834312
2455516.7636602 0.0003885443153961761 0.0005167864694604062
2455516.7733826 0.0004384641734061977 0.0004223377951230991
2455516.7844937 0.0004890627126068804 0.00042522416392126445
2455516.7942162 0.00037731363200843576 0.0004989994823197114
2455516.8053275 0.00039251553160476706 0.0004468048331322165
2455516.8150486 0.0003629308094244924 0.0005249366406930544
2455516.8261599 0.00046573419623419267 0.00043202481701545587
2455516.8358823 0.0003127423774227878 0.0004206095429622517
2455516.8469935 0.00020345974846448258 0.0004685509384044485
2455516.8567112 0.0005208986991599244 0.0005246311139508606
2455516.8678271 0.0004944326106024306 0.00044372246987190757
2455516.8775484 0.00034438679968536217 0.0004155336567884917
2455516.8886596 0.00042616875627301165 0.0004224400463930704
2455516.898382 0.00047435710702959586 0.00040563520997451114
2455516.9094933 0.00041009778859353943 0.00039556455731010507
2455516.9192156 0.00024391849470811476 0.00034243347765900963
2455516.9303268 0.00048452717939546474 0.0003943967552983581
2455516.9400481 0.00036918099603059056 0.0004391242227493529
2455516.9511594 0.0005782974492886497 0.00026166978933770497
2455516.9608817 0.0003832454304826581 0.0001970104586689672
2455516.971993 0.000223012386438266 0.00047340617397902503
2455516.9817108 0.0005920999387387998 0.0002514776690465382
2455516.9928266 0.0006688234728625146 0.00032930343080197176
2455517.0025478 0.0005601177692073396 0.0002990339187563742
2455517.0136591 0.00041400752719424663 0.0002394554812270273
2455517.0233814 0.0005280784720006485 0.0003208130423941509
2455517.0344927 0.000303854812187632 0.00011625482549094982
2455517.0442151 0.0002679161176601499 0.00012870692504980642
2455517.0553264 3.102838822421874e-06 0.00030683719530044543
2455517.0650475 6.2204139584016975e-06 0.00023079113389729627
2455517.0761588 0.0003512064183846839 0.00020454053575641662
2455517.0858813 0.00018252807255160093 0.0001994863765234633
2455517.0969924 0.00014461735443798695 0.0001742603022434404
2455517.1067101 0.0001659044331392228 0.00016852937474557742
2455517.1178261 0.0004460627658743565 3.206816345135662e-05
2455517.1275484 0.0002077034086971328 0.00016600821229247555
2455517.1386585 8.10082578412991e-05 5.7815131668158725e-05
2455517.1483809 0.00024818671696520087 0.00013188500055662827
2455517.1594922 0.0003788619837120202 4.458329072373019e-05
2455517.1692145 0.00037171014599936616 9.713624147716681e-05
2455517.1803258 0.00022534645691617007 0.00013847879458677952
2455517.1900482 4.4418805010259015e-05 0.00024480491413757255
2455517.2011582 0.00014752517249674952 0.00024514341431489903
2455517.2108806 0.00018902223961533225 0.0002365467913736508
2455517.221992 0.00030983009414335753 0.00021600737902333886
2455517.2317096 5.666724356227567e-05 0.0002628311716496109
2455517.2486046 0.0 0.0
2455517.2694383 0.0 0.0
2455517.290272 0.0 0.0
2455517.3111055 0.0 0.0
2455517.3319381 0.0 0.0
2455517.3527718 0.0 0.0
2455517.3736053 0.0 0.0
2455517.3944378 0.0 0.0
2455517.4152714 0.0 0.0
2455517.4361051 0.0 0.0
2455517.4569375 0.0 0.0
2455517.4777711 0.0 0.0
2455517.4986048 0.0 0.0
2455517.5194372 0.0007291931265813274 0.0006010708082263775
2455517.5402709 0.0007381734799613638 0.0006073016585864881
2455517.5611045 0.0007776864246525038 0.00043125126079252593
2455517.5819369 0.0006248159257176599 0.00043837007712142523
2455517.6027707 0.0008142155044248387 0.0006393493215318001
2455517.6236042 0.0006152865177956354 0.00045803009274304946
2455517.6444367 0.0007913089887451412 0.0003127563709536688
2455517.6652704 0.0006300865874957756 0.00037360034130633647
2455517.686104 0.0005239747015038788 0.0003046947597393409
2455517.7069365 0.0003019681159057532 0.0003400444793758703
2455517.7277701 0.00046489477152306916 0.00024324922883518527
2455517.7486037 0.00019032984524049718 0.00022106717149351587
2455517.7694363 0.0005667871348229922 0.00011267480442590787
2455517.7902699 0.0004037240755037631 0.0001309813742986323
2455517.8111036 0.0006065238251836278 0.00015240824999418706
2455517.831936 0.0005766657659373267 0.00021349369028776153
2455517.8527696 0.0005147338733451375 0.00016126467072872903
2455517.8770756 0.0 0.0
2455517.8979092 0.0003563687331664898 0.00019529593290157352
2455517.9187428 0.0003743420639461667 0.00020414523559087323
2455517.9395765 0.00031098972386712435 0.00011813337383209857
2455517.960409 0.0001815799102797649 0.00024760354671029975
2455517.9812426 0.00040939346511349733 0.00011074073841884136
2455518.0020762 0.00036855319427076905 0.00015967807041294675
2455518.0229087 0.0002881280813000308 0.0001218154969391025
2455518.0437424 0.00012347948706256266 4.230240315042723e-05
2455518.064576 0.00044815105456145576 0.00015416782861069658
2455518.0854085 0.00021463500828275073 0.00013432236701303458
2455518.1062421 0.0003762700418986057 0.00013810215788212317
2455518.1270757 0.00024872186028865366 0.00011867138673144059
2455518.1479083 0.0003536372113630273 0.0002418356513133655
2455518.1687419 0.000605007313959702 0.00018951855727439095
2455518.1895755 0.0006724009886245994 0.00037454094308712427
2455518.210408 0.00041375406563066313 0.00048141325371801224
2455518.2312416 0.0009389002872608494 0.00038658059064116003
2455518.2520753 0.0008811678029730285 0.0005784837021950263
2455518.2729077 0.0008838092845517144 0.0005736716797520231
2455518.2937413 0.00044698255507713916 0.000331100521732725
2455518.3145749 0.0005364929686338438 0.0006726224297385003
2455518.3354073 0.0004278045046833159 0.0005845438742501087
2455518.3562408 0.0003874822855860573 0.0005546426490533342
2455518.3770745 0.00024017272230588901 0.0005943904043979425
2455518.3979069 0.0004224801906672632 0.00048574418051904186
2455518.4187406 0.0003415028790157358 0.00044068313134630155
2455518.4395742 0.0002996011398959101 0.00044425468685067035
2455518.4604066 0.00022155722529143394 0.0003165242219316687
2455518.4812404 0.000453035092308715 0.0003287108067329256
