Created 04/28/21 by L. Feaga
HRI-IR/raw/DOY/ID/hi*_001*.fit
 
NAME                   SIZE      EXPID   OBSMIDJD         OBSDATE                 IMGMODEN IMGH027 INTTIME (ms)  TARSCR (km)   PXLSCALE (m/pix)  
DOY 298 
hi10110717_4400007_001 512 256   4400007 2455508.22339080 2010-11-07T17:21:36.966 BINFF    16      8000.33000000 3340812.62664 33408.126
hi10110717_4400009_001 512 256   4400009 2455508.23450200 2010-11-07T17:37:36.976 BINFF    16      8000.33000000 3352624.22613 33526.242
hi10110717_4400011_001 512 256   4400011 2455508.24422440 2010-11-07T17:51:36.989 BINFF    16      8000.33000000 3362959.33574 33629.593
hi10110718_4400013_001 512 256   4400013 2455508.25533570 2010-11-07T18:07:37.007 BINFF    16      8000.33000000 3374770.84364 33747.708
hi10110718_4400015_001 512 256   4400015 2455508.26505700 2010-11-07T18:21:36.922 BINFF    16      8000.33000000 3385104.58696 33851.046
hi10110718_4400017_001 512 256   4400017 2455508.27616810 2010-11-07T18:37:36.928 BINFF    16      8000.33000000 3396915.76174 33969.158
hi10110718_4400019_001 512 256   4400019 2455508.28589060 2010-11-07T18:51:36.944 BINFF    16      8000.33000000 3407250.58879 34072.506
hi10110719_4400021_001 512 256   4400021 2455508.29700190 2010-11-07T19:07:36.962 BINFF    16      8000.33000000 3419061.71758 34190.617
hi10110719_4400023_001 512 256   4400023 2455508.30671950 2010-11-07T19:21:36.565 BINFF    16      8000.33000000 3429391.28345 34293.913
hi10110719_4500001_001 512 256   4500001 2455508.31783550 2010-11-07T19:37:36.985 BINFF    16      8000.33000000 3441207.17092 34412.072
hi10110719_4500003_001 512 256   4500003 2455508.32755780 2010-11-07T19:51:36.998 BINFF    16      8000.33000000 3451541.61497 34515.416
hi10110720_4500005_001 512 256   4500005 2455508.33866800 2010-11-07T20:07:36.914 BINFF    16      8000.33000000 3463351.11027 34633.511
hi10110720_4500007_001 512 256   4500007 2455508.34839030 2010-11-07T20:21:36.919 BINFF    16      8000.33000000 3473685.28914 34736.853
hi10110720_4500009_001 512 256   4500009 2455508.35950160 2010-11-07T20:37:36.937 BINFF    16      8000.33000000 3485495.84010 34854.958
hi10110720_4500011_001 512 256   4500011 2455508.36922400 2010-11-07T20:51:36.953 BINFF    16      8000.33000000 3495829.99300 34958.300
hi10110721_4500013_001 512 256   4500013 2455508.38033520 2010-11-07T21:07:36.960 BINFF    16      8000.33000000 3507640.20473 35076.402
hi10110721_4500015_001 512 256   4500015 2455508.39005760 2010-11-07T21:21:36.976 BINFF    16      8000.33000000 3517974.18642 35179.742
hi10110721_4500017_001 512 256   4500017 2455508.40116770 2010-11-07T21:37:36.893 BINFF    16      8000.33000000 3529783.09659 35297.831
hi10110721_4500019_001 512 256   4500019 2455508.41089020 2010-11-07T21:51:36.909 BINFF    16      8000.33000000 3540116.90600 35401.169
hi10110722_4500021_001 512 256   4500021 2455508.42200130 2010-11-07T22:07:36.915 BINFF    16      8000.33000000 3551926.72395 35519.267
hi10110722_4500023_001 512 256   4500023 2455508.43171910 2010-11-07T22:21:36.529 BINFF    16      8000.33000000 3562255.41043 35622.554
DOY 312
hi10110800_4100013_001 512 256   4100013 2455508.50880700 2010-11-08T00:12:36.929 BINFF    16      8000.33000000 3644186.80569 36441.868
hi10110800_4100015_001 512 256   4100015 2455508.51852950 2010-11-08T00:26:36.945 BINFF    16      8000.33000000 3654519.70791 36545.197
hi10110800_4100017_001 512 256   4100017 2455508.52964060 2010-11-08T00:42:36.952 BINFF    16      8000.33000000 3666328.48593 36663.285
hi10110800_4100019_001 512 256   4100019 2455508.53936310 2010-11-08T00:56:36.968 BINFF    16      8000.33000000 3676661.20927 36766.612
hi10110801_4100021_001 512 256   4100021 2455508.55047430 2010-11-08T01:12:36.982 BINFF    16      8000.33000000 3688469.87834 36884.699
hi10110801_4100023_001 512 256   4100023 2455508.56019210 2010-11-08T01:26:36.600 BINFF    16      8000.33000000 3698797.52072 36987.975
hi10110801_4200001_001 512 256   4200001 2455508.57130680 2010-11-08T01:42:36.907 BINFF    16      8000.33000000 3710609.58721 37106.096
hi10110801_4200003_001 512 256   4200003 2455508.58102920 2010-11-08T01:56:36.920 BINFF    16      8000.33000000 3720941.90153 37209.419
hi10110802_4200005_001 512 256   4200005 2455508.59214050 2010-11-08T02:12:36.938 BINFF    16      8000.33000000 3732750.20490 37327.502
hi10110802_4200007_001 512 256   4200007 2455508.60186280 2010-11-08T02:26:36.942 BINFF    16      8000.33000000 3743082.24103 37430.822
hi10110802_4200009_001 512 256   4200009 2455508.61297410 2010-11-08T02:42:36.961 BINFF    16      8000.33000000 3754890.33569 37548.903
hi10110802_4200011_001 512 256   4200011 2455508.62269650 2010-11-08T02:56:36.977 BINFF    16      8000.33000000 3765222.33281 37652.223
hi10110803_4200013_001 512 256   4200013 2455508.63380780 2010-11-08T03:12:36.991 BINFF    16      8000.33000000 3777030.16948 37770.302
hi10110803_4200015_001 512 256   4200015 2455508.64352890 2010-11-08T03:26:36.898 BINFF    16      8000.33000000 3787360.63709 37873.606
hi10110803_4200017_001 512 256   4200017 2455508.65464020 2010-11-08T03:42:36.916 BINFF    16      8000.33000000 3799168.31067 37991.683
hi10110803_4200019_001 512 256   4200019 2455508.66436260 2010-11-08T03:56:36.929 BINFF    16      8000.33000000 3809499.89023 38094.999
hi10110804_4200021_001 512 256   4200021 2455508.67547390 2010-11-08T04:12:36.947 BINFF    16      8000.33000000 3821307.35143 38213.074
hi10110804_4200023_001 512 256   4200023 2455508.68519160 2010-11-08T04:26:36.553 BINFF    16      8000.33000000 3831633.74807 38316.337
hi10110804_4300001_001 512 256   4300001 2455508.69630750 2010-11-08T04:42:36.970 BINFF    16      8000.33000000 3843445.89614 38434.459
hi10110804_4300003_001 512 256   4300003 2455508.70602880 2010-11-08T04:56:36.884 BINFF    16      8000.33000000 3853775.90083 38537.759
hi10110805_4300005_001 512 256   4300005 2455508.71713990 2010-11-08T05:12:36.891 BINFF    16      8000.33000000 3865582.78950 38655.828
hi10110805_4300007_001 512 256   4300007 2455508.72686240 2010-11-08T05:26:36.907 BINFF    16      8000.33000000 3875913.85483 38759.139
hi10110805_4300009_001 512 256   4300009 2455508.73797370 2010-11-08T05:42:36.925 BINFF    16      8000.33000000 3887720.67159 38877.207
hi10110805_4300011_001 512 256   4300011 2455508.74769600 2010-11-08T05:56:36.938 BINFF    16      8000.33000000 3898051.49931 38980.515
hi10110806_4300013_001 512 256   4300013 2455508.75880720 2010-11-08T06:12:36.944 BINFF    16      8000.33000000 3909857.95470 39098.580
hi10110806_4300015_001 512 256   4300015 2455508.76852850 2010-11-08T06:26:36.863 BINFF    16      8000.33000000 3920187.43882 39201.874
hi10110806_4300017_001 512 256   4300017 2455508.77963980 2010-11-08T06:42:36.877 BINFF    16      8000.33000000 3931993.77183 39319.938
hi10110806_4300019_001 512 256   4300019 2455508.78936210 2010-11-08T06:56:36.882 BINFF    16      8000.33000000 3942324.12115 39423.241
hi10110807_4300021_001 512 256   4300021 2455508.80047340 2010-11-08T07:12:36.900 BINFF    16      8000.33000000 3954130.28251 39541.303
hi10110807_4300023_001 512 256   4300023 2455508.81019110 2010-11-08T07:26:36.514 BINFF    16      8000.33000000 3964455.63523 39644.556
hi10110807_4400001_001 512 256   4400001 2455508.82130710 2010-11-08T07:42:36.934 BINFF    16      8000.33000000 3976266.52365 39762.665
hi10110807_4400003_001 512 256   4400003 2455508.83102820 2010-11-08T07:56:36.837 BINFF    16      8000.33000000 3986595.23742 39865.952
hi10110808_4400005_001 512 256   4400005 2455508.84213950 2010-11-08T08:12:36.855 BINFF    16      8000.33000000 3998400.95576 39984.010
hi10110808_4400007_001 512 256   4400007 2455508.85186190 2010-11-08T08:26:36.872 BINFF    16      8000.33000000 4008730.86774 40087.309
hi10110808_4400009_001 512 256   4400009 2455508.86297320 2010-11-08T08:42:36.886 BINFF    16      8000.33000000 4020536.31470 40205.363
hi10110808_4400011_001 512 256   4400011 2455508.87269550 2010-11-08T08:56:36.891 BINFF    16      8000.33000000 4030865.88662 40308.659
hi10110809_4400013_001 512 256   4400013 2455508.88380680 2010-11-08T09:12:36.909 BINFF    16      8000.33000000 4042671.15706 40426.712
hi10110809_4400015_001 512 256   4400015 2455508.89352810 2010-11-08T09:26:36.824 BINFF    16      8000.33000000 4052999.42716 40529.994
hi10110809_4400017_001 512 256   4400017 2455508.90463940 2010-11-08T09:42:36.842 BINFF    16      8000.33000000 4064804.47184 40648.045
hi10110809_4400019_001 512 256   4400019 2455508.91436160 2010-11-08T09:56:36.846 BINFF    16      8000.33000000 4075133.64867 40751.336
hi10110810_4400021_001 512 256   4400021 2455508.92547310 2010-11-08T10:12:36.872 BINFF    16      8000.33000000 4086938.56243 40869.386
hi10110810_4400023_001 512 256   4400023 2455508.93519070 2010-11-08T10:26:36.478 BINFF    16      8000.33000000 4097262.64074 40972.626
hi10110810_4500001_001 512 256   4500001 2455508.94630660 2010-11-08T10:42:36.887 BINFF    16      8000.33000000 4109072.03353 41090.720
hi10110810_4500003_001 512 256   4500003 2455508.95602890 2010-11-08T10:56:36.900 BINFF    16      8000.33000000 4119400.90707 41194.009
hi10110811_4500005_001 512 256   4500005 2455508.96713910 2010-11-08T11:12:36.820 BINFF    16      8000.33000000 4131204.06634 41312.041
hi10110811_4500007_001 512 256   4500007 2455508.97686150 2010-11-08T11:26:36.833 BINFF    16      8000.33000000 4141532.73862 41415.327
hi10110811_4500009_001 512 256   4500009 2455508.98797270 2010-11-08T11:42:36.839 BINFF    16      8000.33000000 4153336.72396 41533.367
hi10110811_4500011_001 512 256   4500011 2455508.99769510 2010-11-08T11:56:36.855 BINFF    16      8000.33000000 4163665.24192 41636.652
hi10110812_4500013_001 512 256   4500013 2455509.00880640 2010-11-08T12:12:36.873 BINFF    16      8000.33000000 4175469.13951 41754.691
hi10110812_4500015_001 512 256   4500015 2455509.01852870 2010-11-08T12:26:36.878 BINFF    16      8000.33000000 4185797.30998 41857.973
hi10110812_4500017_001 512 256   4500017 2455509.02963880 2010-11-08T12:42:36.795 BINFF    16      8000.33000000 4197599.72575 41975.997
hi10110812_4500019_001 512 256   4500019 2455509.03936120 2010-11-08T12:56:36.811 BINFF    16      8000.33000000 4207927.83585 42079.278
hi10110813_4500021_001 512 256   4500021 2455509.05047240 2010-11-08T13:12:36.817 BINFF    16      8000.33000000 4219731.12201 42197.311
hi10110813_4500023_001 512 256   4500023 2455509.06019020 2010-11-08T13:26:36.431 BINFF    16      8000.33000000 4230054.07977 42300.541
hi10110813_4100001_001 512 256   4100001 2455509.07477960 2010-11-08T13:47:36.954 BINFF    16      8000.33000000 4245551.87952 42455.519
hi10110814_4100003_001 512 256   4100003 2455509.08450200 2010-11-08T14:01:36.970 BINFF    16      8000.33000000 4255879.54296 42558.795
hi10110814_4100005_001 512 256   4100005 2455509.09561320 2010-11-08T14:17:36.977 BINFF    16      8000.33000000 4267682.31734 42676.823
hi10110814_4100007_001 512 256   4100007 2455509.10533560 2010-11-08T14:31:36.993 BINFF    16      8000.33000000 4278009.77295 42780.098
hi10110814_4100009_001 512 256   4100009 2455509.11644690 2010-11-08T14:47:37.011 BINFF    16      8000.33000000 4289812.45328 42898.125
hi10110815_4100011_001 512 256   4100011 2455509.12616930 2010-11-08T15:01:37.024 BINFF    16      8000.33000000 4300139.65197 43001.397
hi10110815_4100013_001 512 256   4100013 2455509.13727930 2010-11-08T15:17:36.932 BINFF    16      8000.33000000 4311940.74830 43119.407
hi10110815_4100015_001 512 256   4100015 2455509.14700170 2010-11-08T15:31:36.949 BINFF    16      8000.33000000 4322267.78508 43222.678
hi10110815_4100017_001 512 256   4100017 2455509.15811300 2010-11-08T15:47:36.963 BINFF    16      8000.33000000 4334069.93752 43340.699
hi10110816_4100019_001 512 256   4100019 2455509.16783530 2010-11-08T16:01:36.971 BINFF    16      8000.33000000 4344396.66724 43443.967
hi10110816_4100021_001 512 256   4100021 2455509.17894660 2010-11-08T16:17:36.986 BINFF    16      8000.33000000 4356198.57791 43561.986
hi10110816_4100023_001 512 256   4100023 2455509.18866430 2010-11-08T16:31:36.600 BINFF    16      8000.33000000 4366520.24541 43665.202
hi10110816_4200001_001 512 256   4200001 2455509.19977900 2010-11-08T16:47:36.907 BINFF    16      8000.33000000 4378325.51473 43783.255
hi10110817_4200003_001 512 256   4200003 2455509.20950140 2010-11-08T17:01:36.923 BINFF    16      8000.33000000 4388651.91530 43886.519
hi10110817_4200005_001 512 256   4200005 2455509.22061270 2010-11-08T17:17:36.941 BINFF    16      8000.33000000 4400453.38562 44004.534
hi10110817_4200007_001 512 256   4200007 2455509.23033510 2010-11-08T17:31:36.957 BINFF    16      8000.33000000 4410779.56361 44107.796
hi10110817_4200009_001 512 256   4200009 2455509.24144630 2010-11-08T17:47:36.963 BINFF    16      8000.33000000 4422580.64486 44225.806
hi10110818_4200011_001 512 256   4200011 2455509.25116870 2010-11-08T18:01:36.976 BINFF    16      8000.33000000 4432906.56754 44329.066
hi10110818_4200013_001 512 256   4200013 2455509.26228000 2010-11-08T18:17:36.994 BINFF    16      8000.33000000 4444707.54659 44447.075
hi10110818_4200015_001 512 256   4200015 2455509.27200130 2010-11-08T18:31:36.909 BINFF    16      8000.33000000 4455032.05252 44550.321
hi10110818_4200017_001 512 256   4200017 2455509.28311240 2010-11-08T18:47:36.915 BINFF    16      8000.33000000 4466832.63972 44668.326
hi10110819_4200019_001 512 256   4200019 2455509.29283490 2010-11-08T19:01:36.931 BINFF    16      8000.33000000 4477158.17675 44771.582
hi10110819_4200021_001 512 256   4200021 2455509.30394620 2010-11-08T19:17:36.949 BINFF    16      8000.33000000 4488958.65897 44889.587
hi10110819_4200023_001 512 256   4200023 2455509.31366380 2010-11-08T19:31:36.555 BINFF    16      8000.33000000 4499278.93596 44992.789
hi10110819_4300001_001 512 256   4300001 2455509.32477980 2010-11-08T19:47:36.972 BINFF    16      8000.33000000 4511084.06551 45110.841
hi10110820_4300003_001 512 256   4300003 2455509.33450100 2010-11-08T20:01:36.887 BINFF    16      8000.33000000 4521407.91626 45214.079
hi10110820_4300005_001 512 256   4300005 2455509.34561230 2010-11-08T20:17:36.905 BINFF    16      8000.33000000 4533207.89682 45332.079
hi10110820_4300007_001 512 256   4300007 2455509.35533460 2010-11-08T20:31:36.909 BINFF    16      8000.33000000 4543532.63137 45435.326
hi10110820_4300009_001 512 256   4300009 2455509.36644590 2010-11-08T20:47:36.924 BINFF    16      8000.33000000 4555332.31126 45553.323
hi10110821_4300011_001 512 256   4300011 2455509.37616830 2010-11-08T21:01:36.940 BINFF    16      8000.33000000 4565656.96825 45656.570
hi10110821_4300013_001 512 256   4300013 2455509.38727950 2010-11-08T21:17:36.946 BINFF    16      8000.33000000 4577456.29826 45774.563
hi10110821_4300015_001 512 256   4300015 2455509.39700070 2010-11-08T21:31:36.861 BINFF    16      8000.33000000 4587779.48431 45877.795
hi10110821_4300017_001 512 256   4300017 2455509.40811200 2010-11-08T21:47:36.879 BINFF    16      8000.33000000 4599578.70330 45995.787
hi10110822_4300019_001 512 256   4300019 2455509.41783440 2010-11-08T22:01:36.895 BINFF    16      8000.33000000 4609902.91394 46099.029
hi10110822_4300021_001 512 256   4300021 2455509.42894560 2010-11-08T22:17:36.902 BINFF    16      8000.33000000 4621701.73263 46217.017
hi10110822_4300023_001 512 256   4300023 2455509.43866340 2010-11-08T22:31:36.516 BINFF    16      8000.33000000 4632020.77355 46320.208
hi10110822_4400001_001 512 256   4400001 2455509.44977930 2010-11-08T22:47:36.932 BINFF    16      8000.33000000 4643824.37572 46438.244
hi10110823_4400003_001 512 256   4400003 2455509.45950060 2010-11-08T23:01:36.851 BINFF    16      8000.33000000 4654146.93556 46541.469
hi10110823_4400005_001 512 256   4400005 2455509.47061180 2010-11-08T23:17:36.857 BINFF    16      8000.33000000 4665945.23810 46659.452
hi10110823_4400007_001 512 256   4400007 2455509.48033410 2010-11-08T23:31:36.870 BINFF    16      8000.33000000 4676268.72327 46762.687
hi10110823_4400009_001 512 256   4400009 2455509.49144550 2010-11-08T23:47:36.888 BINFF    16      8000.33000000 4688066.90993 46880.669
DOY 313
hi10110900_4400011_001 512 256   4400011 2455509.50116770 2010-11-09T00:01:36.892 BINFF    16      8000.33000000 4698390.07116 46983.901
hi10110900_4400013_001 512 256   4400013 2455509.51227910 2010-11-09T00:17:36.910 BINFF    16      8000.33000000 4710187.99673 47101.880
hi10110900_4400015_001 512 256   4400015 2455509.52200030 2010-11-09T00:31:36.825 BINFF    16      8000.33000000 4720509.82485 47205.098
hi10110900_4400017_001 512 256   4400017 2455509.53311160 2010-11-09T00:47:36.843 BINFF    16      8000.33000000 4732307.48813 47323.075
hi10110901_4400019_001 512 256   4400019 2455509.54283390 2010-11-09T01:01:36.848 BINFF    16      8000.33000000 4742630.19033 47426.302
hi10110901_4400021_001 512 256   4400021 2455509.55394520 2010-11-09T01:17:36.866 BINFF    16      8000.33000000 4754427.59010 47544.276
hi10110901_4400023_001 512 256   4400023 2455509.56366300 2010-11-09T01:31:36.480 BINFF    16      8000.33000000 4764745.26094 47647.453
hi10110901_4500001_001 512 256   4500001 2455509.57477880 2010-11-09T01:47:36.889 BINFF    16      8000.33000000 4776547.19627 47765.472
hi10110902_4500003_001 512 256   4500003 2455509.58450120 2010-11-09T02:01:36.901 BINFF    16      8000.33000000 4786869.53123 47868.695
hi10110902_4500005_001 512 256   4500005 2455509.59561130 2010-11-09T02:17:36.818 BINFF    16      8000.33000000 4798665.15234 47986.652
hi10110902_4500007_001 512 256   4500007 2455509.60533370 2010-11-09T02:31:36.834 BINFF    16      8000.33000000 4808987.30211 48089.873
hi10110902_4500009_001 512 256   4500009 2455509.61644490 2010-11-09T02:47:36.840 BINFF    16      8000.33000000 4820783.76013 48207.838
hi10110903_4500011_001 512 256   4500011 2455509.62616730 2010-11-09T03:01:36.857 BINFF    16      8000.33000000 4831105.67564 48311.057
hi10110903_4500013_001 512 256   4500013 2455509.63727860 2010-11-09T03:17:36.875 BINFF    16      8000.33000000 4842902.00934 48429.020
hi10110903_4500015_001 512 256   4500015 2455509.64700090 2010-11-09T03:31:36.879 BINFF    16      8000.33000000 4853223.54554 48532.235
hi10110903_4500017_001 512 256   4500017 2455509.65811110 2010-11-09T03:47:36.796 BINFF    16      8000.33000000 4865018.36176 48650.184
hi10110904_4500019_001 512 256   4500019 2455509.66783350 2010-11-09T04:01:36.812 BINFF    16      8000.33000000 4875339.80560 48753.398
hi10110904_4500021_001 512 256   4500021 2455509.67894470 2010-11-09T04:17:36.826 BINFF    16      8000.33000000 4887135.55105 48871.356
hi10110904_4500023_001 512 256   4500023 2455509.68866240 2010-11-09T04:31:36.432 BINFF    16      8000.33000000 4897451.71786 48974.517
hi10110904_4100001_001 512 256   4100001 2455509.70325060 2010-11-09T04:52:36.853 BINFF    16      8000.33000000 4912938.19062 49129.382
hi10110904_4100001_001 512 256   4100001 2455509.70325060 2010-11-09T04:52:36.853 BINFF    16      8000.33000000 4912938.19062 49129.382
hi10110905_4100003_001 512 256   4100003 2455509.71297300 2010-11-09T05:06:36.870 BINFF    16      8000.33000000 4923259.11872 49232.591
hi10110905_4100005_001 512 256   4100005 2455509.72408420 2010-11-09T05:22:36.876 BINFF    16      8000.33000000 4935054.17746 49350.542
hi10110905_4100007_001 512 256   4100007 2455509.73380660 2010-11-09T05:36:36.892 BINFF    16      8000.33000000 4945374.86586 49453.749
hi10110905_4100009_001 512 256   4100009 2455509.74491790 2010-11-09T05:52:36.910 BINFF    16      8000.33000000 4957169.79404 49571.698
hi10110906_4100011_001 512 256   4100011 2455509.75464030 2010-11-09T06:06:36.923 BINFF    16      8000.33000000 4967490.19370 49674.902
hi10110906_4100013_001 512 256   4100013 2455509.76575040 2010-11-09T06:22:36.832 BINFF    16      8000.33000000 4979283.50235 49792.835
hi10110906_4100015_001 512 256   4100015 2455509.77547280 2010-11-09T06:36:36.848 BINFF    16      8000.33000000 4989603.70822 49896.037
hi10110906_4100017_001 512 256   4100017 2455509.78658410 2010-11-09T06:52:36.862 BINFF    16      8000.33000000 5001398.03573 50013.980
hi10110907_4100019_001 512 256   4100019 2455509.79630650 2010-11-09T07:06:36.878 BINFF    16      8000.33000000 5011717.99874 50117.180
hi10110907_4100021_001 512 256   4100021 2455509.80741760 2010-11-09T07:22:36.885 BINFF    16      8000.33000000 5023511.95213 50235.120
hi10110907_4100023_001 512 256   4100023 2455509.81713540 2010-11-09T07:36:36.503 BINFF    16      8000.33000000 5033826.77633 50338.268
hi10110907_4200001_001 512 256   4200001 2455509.82825020 2010-11-09T07:52:36.818 BINFF    16      8000.33000000 5045624.24155 50456.242
hi10110908_4200003_001 512 256   4200003 2455509.83797250 2010-11-09T08:06:36.822 BINFF    16      8000.33000000 5055943.57175 50559.436
hi10110908_4200005_001 512 256   4200005 2455509.84908380 2010-11-09T08:22:36.840 BINFF    16      8000.33000000 5067737.10924 50677.371
hi10110908_4200007_001 512 256   4200007 2455509.85880620 2010-11-09T08:36:36.857 BINFF    16      8000.33000000 5078056.33741 50780.563
hi10110908_4200009_001 512 256   4200009 2455509.86991740 2010-11-09T08:52:36.863 BINFF    16      8000.33000000 5089849.44920 50898.494
hi10110909_4200011_001 512 256   4200011 2455509.87963980 2010-11-09T09:06:36.879 BINFF    16      8000.33000000 5100168.43032 51001.684
hi10110909_4200013_001 512 256   4200013 2455509.89075110 2010-11-09T09:22:36.893 BINFF    16      8000.33000000 5111961.35514 51119.614
hi10110909_4200015_001 512 256   4200015 2455509.90047240 2010-11-09T09:36:36.812 BINFF    16      8000.33000000 5122278.88854 51222.789
hi10110909_4200017_001 512 256   4200017 2455509.91158350 2010-11-09T09:52:36.818 BINFF    16      8000.33000000 5134071.43327 51340.714
hi10110910_4200019_001 512 256   4200019 2455509.92130590 2010-11-09T10:06:36.831 BINFF    16      8000.33000000 5144389.86917 51443.899
hi10110910_4200021_001 512 256   4200021 2455509.93241720 2010-11-09T10:22:36.849 BINFF    16      8000.33000000 5156182.27251 51561.823
hi10110910_4200023_001 512 256   4200023 2455509.94213500 2010-11-09T10:36:36.463 BINFF    16      8000.33000000 5166495.56403 51664.956
hi10110910_4300001_001 512 256   4300001 2455509.95325080 2010-11-09T10:52:36.872 BINFF    16      8000.33000000 5178292.47907 51782.925
hi10110911_4300003_001 512 256   4300003 2455509.96297210 2010-11-09T11:06:36.786 BINFF    16      8000.33000000 5188609.21401 51886.092
hi10110911_4300005_001 512 256   4300005 2455509.97408340 2010-11-09T11:22:36.804 BINFF    16      8000.33000000 5200401.04310 52004.010
hi10110911_4300007_001 512 256   4300007 2455509.98380570 2010-11-09T11:36:36.809 BINFF    16      8000.33000000 5210718.62934 52107.186
hi10110911_4300009_001 512 256   4300009 2455509.99491700 2010-11-09T11:52:36.827 BINFF    16      8000.33000000 5222510.16950 52225.102
hi10110912_4300011_001 512 256   4300011 2455510.00463930 2010-11-09T12:06:36.840 BINFF    16      8000.33000000 5232827.59836 52328.276
hi10110912_4300013_001 512 256   4300013 2455510.01575070 2010-11-09T12:22:36.858 BINFF    16      8000.33000000 5244618.84839 52446.188
hi10110912_4300015_001 512 256   4300015 2455510.02547180 2010-11-09T12:36:36.765 BINFF    16      8000.33000000 5254934.72747 52549.347
hi10110912_4300017_001 512 256   4300017 2455510.03658310 2010-11-09T12:52:36.779 BINFF    16      8000.33000000 5266725.63823 52667.256
hi10110913_4300019_001 512 256   4300019 2455510.04630550 2010-11-09T13:06:36.795 BINFF    16      8000.33000000 5277042.60527 52770.426
hi10110913_4300021_001 512 256   4300021 2455510.05741670 2010-11-09T13:22:36.801 BINFF    16      8000.33000000 5288833.12756 52888.331
hi10110913_4300023_001 512 256   4300023 2455510.06713450 2010-11-09T13:36:36.419 BINFF    16      8000.33000000 5299144.94465 52991.449
hi10110913_4400001_001 512 256   4400001 2455510.07825040 2010-11-09T13:52:36.836 BINFF    16      8000.33000000 5310940.21063 53109.402
hi10110914_4400003_001 512 256   4400003 2455510.08797170 2010-11-09T14:06:36.751 BINFF    16      8000.33000000 5321255.41635 53212.554
hi10110914_4400005_001 512 256   4400005 2455510.09908280 2010-11-09T14:22:36.757 BINFF    16      8000.33000000 5333045.35004 53330.454
hi10110914_4400007_001 512 256   4400007 2455510.10880520 2010-11-09T14:36:36.773 BINFF    16      8000.33000000 5343361.54454 53433.615
hi10110914_4400009_001 512 256   4400009 2455510.11991650 2010-11-09T14:52:36.787 BINFF    16      8000.33000000 5355151.27808 53551.513
hi10110915_4400011_001 512 256   4400011 2455510.12963890 2010-11-09T15:06:36.804 BINFF    16      8000.33000000 5365467.21296 53654.672
hi10110915_4400013_001 512 256   4400013 2455510.14075010 2010-11-09T15:22:36.810 BINFF    16      8000.33000000 5377256.55327 53772.566
hi10110915_4400015_001 512 256   4400015 2455510.15047140 2010-11-09T15:36:36.725 BINFF    16      8000.33000000 5387570.98027 53875.710
hi10110915_4400017_001 512 256   4400017 2455510.16158270 2010-11-09T15:52:36.743 BINFF    16      8000.33000000 5399360.16602 53993.602
hi10110916_4400019_001 512 256   4400019 2455510.17130490 2010-11-09T16:06:36.748 BINFF    16      8000.33000000 5409675.43466 54096.754
hi10110916_4400021_001 512 256   4400021 2455510.18241630 2010-11-09T16:22:36.766 BINFF    16      8000.33000000 5421464.32073 54214.643
hi10110916_4400023_001 512 256   4400023 2455510.19213400 2010-11-09T16:36:36.380 BINFF    16      8000.33000000 5431774.52983 54317.745
hi10110916_4500001_001 512 256   4500001 2455510.20325000 2010-11-09T16:52:36.800 BINFF    16      8000.33000000 5443568.05573 54435.681
hi10110917_4500003_001 512 256   4500003 2455510.21297230 2010-11-09T17:06:36.805 BINFF    16      8000.33000000 5453882.79786 54538.828
hi10110917_4500005_001 512 256   4500005 2455510.22408240 2010-11-09T17:22:36.721 BINFF    16      8000.33000000 5465669.83387 54656.698
hi10110917_4500007_001 512 256   4500007 2455510.23380480 2010-11-09T17:36:36.734 BINFF    16      8000.33000000 5475984.40711 54759.844
hi10110917_4500009_001 512 256   4500009 2455510.24491600 2010-11-09T17:52:36.744 BINFF    16      8000.33000000 5487772.29108 54877.723
hi10110918_4500011_001 512 256   4500011 2455510.25463840 2010-11-09T18:06:36.756 BINFF    16      8000.33000000 5498086.59846 54980.866
hi10110918_4500013_001 512 256   4500013 2455510.26574970 2010-11-09T18:22:36.774 BINFF    16      8000.33000000 5509874.27390 55098.743
hi10110918_4500015_001 512 256   4500015 2455510.27547210 2010-11-09T18:36:36.791 BINFF    16      8000.33000000 5520188.36234 55201.884
hi10110918_4500017_001 512 256   4500017 2455510.28658210 2010-11-09T18:52:36.695 BINFF    16      8000.33000000 5531974.34124 55319.743
hi10110919_4500019_001 512 256   4500019 2455510.29630440 2010-11-09T19:06:36.704 BINFF    16      8000.33000000 5542288.06581 55422.881
hi10110919_4500021_001 512 256   4500021 2455510.30741590 2010-11-09T19:22:36.730 BINFF    16      8000.33000000 5554075.22474 55540.752
hi10110919_4500023_001 512 256   4500023 2455510.31713350 2010-11-09T19:36:36.336 BINFF    16      8000.33000000 5564383.74037 55643.837
hi10110919_4100001_001 512 256   4100001 2455510.33172290 2010-11-09T19:57:36.859 BINFF    16      8000.33000000 5579859.94647 55798.599
hi10110920_4100003_001 512 256   4100003 2455510.34144530 2010-11-09T20:11:36.871 BINFF    16      8000.33000000 5590173.13485 55901.731
hi10110920_4100005_001 512 256   4100005 2455510.35255650 2010-11-09T20:27:36.877 BINFF    16      8000.33000000 5601959.38510 56019.594
hi10110920_4100007_001 512 256   4100007 2455510.36227890 2010-11-09T20:41:36.894 BINFF    16      8000.33000000 5612272.35020 56122.724
